time temp_me
102.56206657634297 282.27915759375077
103.56777201473838 282.27915759375077
104.57930563665595 282.27915759375077
105.59671824351474 282.27915759375077
106.62006122880241 282.27915759375077
107.64938658672475 282.27915759375077
108.68474692100763 282.27915759375077
109.72619545385434 282.27915759375077
110.77378603506087 282.27915759375077
111.82757315129318 282.27915759375077
112.8876119355296 282.27915759375077
113.9539581766713 282.27915759375077
115.02666832932525 282.27915759375077
116.10579952376246 282.27915759375077
117.19140957605545 282.27915759375077
118.28355699839916 282.27915759375077
119.38230100961825 282.27915759375077
120.4877015458659 282.27915759375077
121.59981927151702 282.27915759375077
122.71871559026087 282.27915759375077
123.84445265639678 282.27915759375077
124.97709338633824 282.27915759375077
126.11670147032804 282.27915759375077
127.26334138437149 282.27915759375077
128.41707840239022 282.27915759375077
129.57797860860245 282.27915759375077
130.74610891013464 282.27915759375077
131.92153704986933 282.27915759375077
133.10433161953443 282.27915759375077
134.29456207303926 282.27915759375077
135.49229874006258 282.27915759375077
136.69761283989865 282.27915759375077
137.91057649556697 282.27915759375077
139.13126274819078 282.27915759375077
140.35974557165156 282.27915759375077
141.59609988752476 282.27915759375077
142.84040158030345 282.27915759375077
144.09272751291655 282.27915759375077
145.35315554254794 282.27915759375077
146.6217645367632 282.27915759375077
147.89863438995206 282.27915759375077
149.18384604009194 282.27915759375077
150.47748148584165 282.27915759375077
151.77962380397202 282.27915759375077
153.09035716714124 282.27915759375077
154.4097668620228 282.27915759375077
155.73793930779524 282.27915759375077
157.07496207500037 282.27915759375077
158.42092390478024 282.27915759375077
159.77591472850096 282.27915759375077
161.14002568777187 282.27915759375077
162.51334915487155 282.27915759375077
163.89597875358726 282.27915759375077
165.28800938048047 282.27915759375077
166.68953722658685 282.27915759375077
168.10065979956175 282.27915759375077
169.52147594628207 282.27915759375077
170.95208587591515 282.27915759375077
172.39259118346587 282.27915759375077
173.84309487381444 282.27915759375077
175.30370138625563 282.27915759375077
176.7745166195525 282.27915759375077
178.25564795751708 282.27915759375077
179.74720429513096 282.27915759375077
181.24929606521886 282.27915759375077
182.76203526568952 282.27915759375077
184.28553548735724 282.27915759375077
185.8199119423593 282.27915759375077
187.36528149318372 282.27915759375077
188.92176268232282 282.27915759375077
190.4894757625683 282.27915759375077
192.06854272796463 282.27915759375077
193.6590873454368 282.27915759375077
195.26123518710943 282.27915759375077
196.87511366333652 282.27915759375077
198.5008520564579 282.27915759375077
200.1385815553028 282.27915759375077
201.7884352904594 282.27915759375077
203.4505483703298 282.27915759375077
205.12505791799143 282.27915759375077
206.81210310888625 282.27915759375077
208.5118252093585 282.27915759375077
210.22436761606448 282.27915759375077
211.94987589627675 282.27915759375077
213.68849782910698 282.27915759375077
215.44038344767145 282.27915759375077
217.20568508222505 282.27915759375077
218.98455740428926 282.27915759375077
220.77715747180127 282.27915759375077
222.5836447753122 282.27915759375077
224.40418128526196 282.27915759375077
226.23893150036128 282.27915759375077
228.08806249711043 282.27915759375077
229.95174398048687 282.27915759375077
231.83014833583275 282.27915759375077
233.72345068197666 282.27915759375077
235.63182892562386 282.27915759375077
237.5554638170501 282.27915759375077
239.4945390071356 282.27915759375077
241.44924110577733 282.27915759375077
243.41975974171896 282.27915759375077
245.40628762383685 282.27915759375077
247.40902060392668 282.27915759375077
249.42815774103076 282.27915759375077
251.4639013673524 282.2791575937508
253.51645715580187 282.2791575937508
255.58603418922246 282.2791575937508
257.6728450313442 282.2791575937508
259.7771057995169 282.2791575937508
261.89903623927415 282.2791575937508
264.0388598007836 282.2791575937508
266.196803717236 282.2791575937508
268.3730990852351 282.2791575937508
270.5679809472453 282.2791575937508
272.7816883761593 282.2791575937508
275.01446456205014 282.2791575937508
277.26655690117303 282.2791575937508
279.5382170872864 282.2791575937508
281.82970120536174 282.2791575937508
284.14126982775633 282.2791575937508
286.47318811292416 282.2791575937508
288.82572590674397 282.2791575937508
291.19915784654506 282.2791575937508
293.5937634679165 282.2791575937508
296.00982731438484 282.2791575937508
298.4476390500522 282.2791575937508
300.9074935752879 282.2791575937508
303.38969114557125 282.2791575937508
305.894537493584 282.2791575937508
308.42234395465965 282.2791575937508
310.97342759569545 282.2791575937508
313.5481113476397 282.2791575937508
316.14672414167114 282.2791575937508
318.7696010491902 282.2791575937508
321.4170834257483 282.2791575937508
324.089519059043 282.2791575937508
326.7872623211163 282.2791575937508
329.5106743248939 282.2791575937508
332.260123085211 282.2791575937508
335.03598368447655 282.2791575937508
337.83863844313066 282.2791575937508
340.6684770950599 282.2791575937508
343.5258969681368 282.2791575937508
346.4113031700618 282.2791575937508
349.3251087796887 282.2791575937508
352.26773504402354 282.2791575937508
355.23961158109404 282.2791575937508
358.2411765888951 282.2791575937508
361.27287706062316 282.2791575937508
364.3351690064217 282.2791575937508
367.42851768186944 282.2791575937508
370.5533978234497 282.2791575937508
373.71029389125357 282.2791575937508
376.8997003191751 282.2791575937508
380.1221217728715 282.2791575937508
383.3780734157702 282.2791575937508
386.66808118341595 282.2791575937508
389.99268206646775 282.2791575937508
393.3524244026624 282.2791575937508
396.74786817807785 282.2791575937508
400.1795853380466 282.2791575937508
403.64816010807994 282.2791575937508
407.1541893251786 282.2791575937508
410.6982827799293 282.2791575937508
414.2810635697948 282.2791575937508
417.9031684640285 282.2791575937508
421.5652482806631 282.2791575937508
425.26796827603926 282.2791575937508
429.0120085473676 282.2791575937508
432.7980644488322 282.2791575937508
436.62684702177035 282.2791575937508
440.4990834394902 282.2791575937508
444.4155174673057 282.2791575937508
448.3769099384048 282.2791575937508
452.38403924618626 282.2791575937508
456.4377018537357 282.2791575937508
460.5387128211416 282.2791575937508
464.6879063513804 282.2791575937508
468.8861363555454 282.2791575937508
473.1342770382148 282.2791575937508
477.4332235038071 282.2791575937508
481.78389238480753 282.2791575937508
486.1872224927839 282.2791575937508
490.6441754931724 282.2791575937508
495.15573660484387 282.2791575937508
499.7229153255222 282.2791575937508
504.34674618417563 282.2791575937508
509.0282895215585 282.2791575937508
513.7686323001385 282.2791575937508
518.5688889447107 282.2791575937508
523.4302022150595 282.2791575937508
528.3537441121059 282.2791575937508
533.340716819049 282.2791575937508
538.3923536790836 282.2791575937508
543.5099202113711 282.2791575937508
548.6947151670113 282.2791575937508
553.9480716268731 282.2791575937508
559.271358143228 282.2791575937508
564.6659799272385 282.2791575937508
570.1333800844653 282.2791575937508
575.6750409006779 282.2791575937508
581.2924851803634 282.2791575937508
586.9872776404852 282.2791575937508
592.7610263621538 282.2791575937508
598.6153843030507 282.2791575937508
604.5520508735839 282.2791575937508
610.5727735799305 282.2791575937508
616.6793497373069 282.2791575937508
622.8736282569835 282.2791575937508
629.1575115107834 282.2791575937508
635.5329572770049 282.2791575937508
642.0019807719531 282.2791575937508
648.566656771496 282.2791575937508
655.2291218273496 282.2791575937508
661.991576583043 282.2791575937509
668.8562881948517 282.2791575937509
675.8255928632763 282.2791575937509
682.901898481007 282.2791575937509
690.0876874036782 282.2791575937509
697.3855193500946 282.2791575937509
704.7980344390577 282.2791575937509
712.3279563703405 282.2791575937509
719.9780957578704 282.2791575937509
727.7513536236709 282.2791575937509
735.6507250616932 282.2791575937509
743.6793030812388 282.2791575937509
751.8402826403367 282.2791575937509
760.1369648801116 282.2791575937509
768.572761571929 282.2791575937509
777.1511997898872 282.2791575937509
785.875926822096 282.2791575937509
794.7507153350981 282.2791575937509
803.7794688067821 282.2791575937509
812.966227244215 282.2791575937509
822.3151732039721 282.2791575937509
831.830638133807 282.2791575937509
841.5171090558384 282.2791575937509
851.379235612908 282.2791575937509
861.4218375013363 282.2791575937509
871.6499123150218 282.2791575937509
882.0686438276872 282.2791575937509
892.6834107420822 282.2791575937509
903.4997959371487 282.2791575937509
914.523596246522 282.2791575937509
925.7608328043283 282.2791575937509
937.2177619970327 282.2791575937509
948.9008870631751 282.2791575937509
960.8169703861239 282.2791575937509
972.9730465286498 282.2791575937509
985.3764360620507 282.2791575937509
998.0347602469164 282.2791575937509
1010.9559566273282 282.2791575937509
1024.148295605497 282.2791575937509
1037.620398069486 282.2791575937509
1051.3812541529173 282.2791575937509
1065.4402432123454 282.2791575937509
1079.80715511552 282.2791575937509
1094.4922129419667 282.2791575937509
1109.5060972064005 282.2791575937509
1124.8599717254842 282.2791575937509
1140.5655112594443 282.2791575937509
1156.6349310722526 282.2791575937509
1173.0810185675005 282.2791575937509
1189.917167172 282.2791575937509
1207.1574126556077 282.2791575937509
1224.816472094072 282.2791575937509
1242.9097857019844 282.2791575937509
1261.4535617855097 282.2791575937509
1280.4648250896796 282.2791575937509
1299.9614688430454 282.2791575937509
1319.962310833766 282.2791575937509
1340.487153886105 282.2791575937509
1361.5568511454603 282.2791575937509
1383.193376623829 282.2791575937509
1405.4199015068461 282.2791575937509
1428.2608767787844 282.2791575937509
1451.7421227842158 282.2791575937509
1475.8909264151628 282.2791575937509
1500.7361466919451 282.2791575937509
1526.308329595538 282.2791575937509
1552.639833111019 282.2791575937509
1579.7649635569965 282.2791575937509
1607.7201244072592 282.2791575937509
1636.5439789604434 282.2791575937509
1666.277628384237 282.2791575937509
1696.96480685608 282.2791575937509
1728.6520957461332 282.2791575937509
1761.3891590456121 282.2791575937509
1795.2290025395714 282.2791575937509
1830.2282595649558 282.2791575937509
1866.4475065896659 282.2791575937509
1903.9516123064823 282.2791575937509
1942.8101244676607 282.2791575937509
1983.0976993061195 282.2791575937509
2024.8945791131744 282.2791575937509
2068.287124390978 282.2791575937509
2113.368407994127 282.2791575937509
2160.2388798483657 282.2791575937509
2209.007112221217 282.2791575937509
2259.7906371630074 282.2791575937509
2312.716889691673 282.2791575937509
2367.9242726272973 282.2791575937509
2425.5633617758645 282.2791575937509
2485.7982735190208 282.2791575937509
2548.808220917876 282.2791575937509
2614.789289346084 282.2791575937509
2683.95646863729 282.2791575937509
2756.5459860257943 282.2791575937509
2832.8179931113496 282.2791575937509
2913.059671119619 282.2791575937509
2997.5888324134403 282.2791575937509
3086.7581132600944 282.2791575937509
3180.9598742203357 282.2791575937509
3280.6319514430684 282.2791575937509
3386.264436277302 282.2791575937509
3498.4077041625133 282.2791575937509
3617.6819697082456 282.2791575937509
3744.788717275086 282.2791575937509
3880.524450773824 282.2791575937509
4025.797330495604 282.2791575937509
4181.64742931778 282.2791575937509
4349.271560779995 282.2791575937509
4530.053928986807 282.2791575937509
4725.604256438741 282.2791575937508
4937.805606686936 282.27915759375077
5168.874902419092 282.27915759375065
5421.440249158659 282.2791575937504
5698.640767916939 282.27915759374935
6004.256962795154 282.2791575937452
6342.883092421346 282.27915759372667
6720.158211018546 282.2791575936283
7143.080547364305 282.2791575930173
7620.442486451839 282.27915758851634
8163.443736143352 282.2791575489246
8786.573935697388 282.279157129238
9508.913506834208 282.27915171237976
10356.103327391465 282.27906555006376
11363.420860895889 282.27735221268836
12580.755472324674 282.2340226911283
14080.858429306223 280.81169537890406
15968.716005627395 219.94219988899846
