temp_num temp_an error time
0.8259955778972585 0.8206559630412119 0.005339614856046615 7.537229999999999
0.8319759335266655 0.8267151159250022 0.0052608176016633035 7.6879745999999995
0.8377507503943445 0.8325695598355162 0.005181190558828375 7.838719199999999
0.8433270926592172 0.8382262108820748 0.0051008817771424075 7.989463799999999
0.8487117816922227 0.8436917515126834 0.0050200301795393365 8.140208399999999
0.853911404420694 0.8489726384082974 0.004938766012396623 8.290953
0.8589323213859484 0.8540751101103808 0.004857211275567597 8.4416976
0.8637806745239436 0.8590051943907667 0.004775480133176857 8.592442199999999
0.8684623946785257 0.8637687153725266 0.004693679305999066 8.743186799999998
0.8729832088564468 0.8683713004102595 0.004611908446187307 8.8939314
0.8773486472330422 0.87281838673793 0.004530260495112182 9.044675999999999
0.8815640499171252 0.8771152278921136 0.004448822025011623 9.195420599999999
0.8856345734833826 0.8812668999182233 0.004367673565159325 9.3461652
0.8895651972802557 0.885278307367065 0.004286889913190706 9.4969098
0.8933607295210254 0.8891541890887971 0.004206540432228345 9.647654399999999
0.8970258131655566 0.892899123831138 0.004126689334418621 9.798399
0.900564931599888 0.8965175356484439 0.004047395951444099 9.9491436
0.9039824141206247 0.900013699128034 0.003968714992590772 10.099888199999999
0.9072824412308365 0.9033917444399457 0.003890696790890713 10.250632799999998
0.9104690497539388 0.9066556622160863 0.0038133875378525417 10.4013774
0.9135461377718173 0.9098093082645403 0.0037368295072769397 10.552121999999999
0.916517469393234 0.912856408124602 0.003661061268631971 10.702866599999998
0.9193866793583493 0.9158005614679167 0.0035861178904326163 10.8536112
0.9221572774849869 0.9186452463509295 0.003512031134057403 11.004355799999999
0.9248326529620897 0.9213938233236673 0.003438829638422458 11.155100399999998
0.9274160784956109 0.9240495393997002 0.00336653909591067 11.305845
0.929910714311917 0.9266155318919812 0.0032951824199357604 11.4565896
0.9323196120235991 0.9290948321190876 0.003224779904511532 11.607334199999999
0.9346457183624147 0.9314903689862547 0.0031553493761600215 11.758078799999998
0.936891878783938 0.933804972445414 0.0030869063385239315 11.9088234
0.9390608409483184 0.936041376838341 0.0030194641099774433 12.059567999999999
0.9411552580814123 0.9382022241268533 0.0029530339545590367 12.210312599999998
0.9431776922203903 0.9402900670138717 0.0028876252065185293 12.3610572
0.9451306173478053 0.9423073719590422 0.002823245388763107 12.511801799999999
0.9470164224179336 0.9442565220924712 0.002759900325462361 12.662546399999998
0.9488374142791167 0.9461398200300186 0.002697594249098101 12.813291
0.9505958204956562 0.9479594905934823 0.002636329902173884 12.964035599999999
0.952293792072727 0.9497176834388733 0.002576108633853713 13.114780199999998
0.9539334060876342 0.9514164755958996 0.002516930491734626 13.265524799999998
0.9555166682306435 0.9530578739216514 0.002458794308992096 13.4162694
0.957045515258477 0.9546438174713898 0.002401697787087209 13.567013999999999
0.9585218173634928 0.9561761797892359 0.002345637574256987 13.717758599999998
0.959947380461432 0.9576567711214682 0.002290609339963834 13.8685032
0.9613239484005419 0.9590873405550496 0.002236607845492289 14.019247799999999
0.9626532050947741 0.9604695780838972 0.002183627010876932 14.169992399999998
0.9639367765836642 0.9618051166053454 0.0021316599783187673 14.320737
0.965176233021416 0.9630955338491595 0.002080699172256506 14.471481599999999
0.9663730905976251 0.9643423542413757 0.0020307363562493963 14.622226199999998
0.9675288133919878 0.9655470507051734 0.001981762686814381 14.772970799999998
0.9686448151652656 0.9667110464009033 0.0019337687643622425 14.923715399999999
