D2 temp time
0.5527973858913013 282.52182732909125 406.0
0.5526625339801554 282.52182643228264 406.1
0.552527682075109 282.52182553503627 406.2
0.5523928301761645 282.52182463735187 406.3
0.552257978283325 282.5218237392291 406.4
0.5521231263965938 282.5218228406676 406.5
0.5519882745159733 282.5218219416671 406.6
0.5518534226414671 282.52182104222726 406.7
0.5517185707730778 282.52182014234774 406.8
0.5515837189108087 282.5218192420282 406.9
0.5514488670546623 282.52181834126833 407.0
0.5513140152046422 282.5218174400679 407.1
0.5511791633607509 282.52181653842644 407.2
0.5510443115229916 282.5218156363437 407.3
0.5509094596913675 282.5218147338194 407.4
0.5507746078658811 282.52181383085315 407.5
0.5506397560465359 282.52181292744467 407.6
0.5505049042333348 282.5218120235936 407.7
0.5503700524262805 282.5218111192996 407.8
0.5502352006253765 282.52181021456244 407.9
0.5501003488306254 282.52180930938164 408.0
0.5499654970420303 282.521808403757 408.1
0.5498306452595945 282.52180749768814 408.2
0.5496957934833205 282.52180659117477 408.3
0.5495609417132119 282.5218056842165 408.4
0.5494260899492712 282.52180477681304 408.5
0.549291238191502 282.52180386896407 408.6
0.5491563864399068 282.5218029606692 408.7
0.5490215346944889 282.5218020519282 408.8
0.5488866829552512 282.5218011427407 408.9
0.5487518312221967 282.5218002331064 409.0
0.5486169794953288 282.5217993230249 409.1
0.5484821277746503 282.5217984124959 409.2
0.5483472760601642 282.5217975015191 409.3
0.5482124243518736 282.5217965900941 409.4
0.5480775726497814 282.52179567822066 409.5
0.5479427209538908 282.5217947658984 409.6
0.5478078692642052 282.52179385312695 409.7
0.5476730175807268 282.52179293990605 409.8
0.5475381659034594 282.52179202623535 409.9
0.5474033142324057 282.5217911121145 410.0
0.5472684625675689 282.52179019754317 410.1
0.5471336109089521 282.521789282521 410.2
0.5469987592565582 282.52178836704775 410.3
0.5468639076103905 282.521787451123 410.4
0.5467290559704518 282.5217865347464 410.5
0.5465942043367454 282.5217856179177 410.6
0.5464593527092743 282.52178470063654 410.7
0.5463245010880413 282.52178378290256 410.8
0.5461896494730499 282.5217828647154 410.9
0.5460547978643032 282.5217819460748 411.0
0.5459199462618038 282.5217810269803 411.1
0.5457850946655555 282.5217801074317 411.2
0.5456502430755605 282.5217791874286 411.3
0.5455153914918227 282.52177826697067 411.4
0.5453805399143448 282.52177734605755 411.5
0.5452456883431299 282.52177642468894 411.6
0.5451108367781813 282.5217755028645 411.7
0.5449759852195019 282.52177458058384 411.8
0.5448411336670946 282.52177365784667 411.9
0.544706282120963 282.52177273465264 412.0
0.5445714305811098 282.52177181100143 412.1
0.5444365790475384 282.5217708868927 412.2
0.5443017275202519 282.52176996232606 412.3
0.5441668759992532 282.5217690373012 412.4
0.5440320244845455 282.52176811181783 412.5
0.543897172976132 282.5217671858755 412.6
0.5437623214740155 282.5217662594739 412.7
0.5436274699781997 282.52176533261274 412.8
0.5434926184886874 282.52176440529166 412.9
0.5433577670054816 282.5217634775103 413.0
0.5432229155285856 282.5217625492684 413.1
0.5430880640580026 282.5217616205655 413.2
0.5429532125937355 282.52176069140125 413.3
0.5428183611357877 282.5217597617754 413.4
0.5426835096841621 282.5217588316876 413.5
0.542548658238862 282.5217579011374 413.6
0.5424138067998905 282.52175697012456 413.7
0.5422789553672509 282.5217560386487 413.8
0.542144103940946 282.52175510670946 413.9
0.5420092525209791 282.5217541743065 414.0
0.5418744011073534 282.5217532414395 414.1
0.5417395497000723 282.5217523081081 414.2
0.5416046982991386 282.5217513743119 414.3
0.5414698469045555 282.52175044005065 414.4
0.5413349955163264 282.52174950532395 414.5
0.5412001441344539 282.5217485701315 414.6
0.541065292758942 282.52174763447283 414.7
0.5409304413897933 282.5217466983477 414.8
0.540795590027011 282.52174576175577 414.9
0.5406607386705986 282.5217448246966 415.0
0.5405258873205588 282.5217438871699 415.1
0.5403910359768953 282.52174294917535 415.2
0.540256184639611 282.52174201071256 415.3
0.5401213333087092 282.52174107178115 415.4
0.5399864819841925 282.5217401323808 415.5
0.5398516306660651 282.5217391925111 415.6
0.5397167793543294 282.5217382521718 415.7
0.5395819280489891 282.52173731136253 415.8
0.539447076750047 282.5217363700829 415.9
0.5393122254575063 282.5217354283326 416.0
0.5391773741713707 282.5217344861112 416.1
0.539042522891643 282.5217335434184 416.2
0.5389076716183264 282.52173260025387 416.3
0.5387728203514243 282.5217316566172 416.4
0.5386379690909395 282.52173071250803 416.5
0.5385031178368758 282.52172976792605 416.6
0.538368266589236 282.5217288228709 416.7
0.5382334153480235 282.52172787734224 416.8
0.5380985641132415 282.5217269313397 416.9
0.5379637128848932 282.5217259848629 417.0
0.5378288616629817 282.52172503791144 417.1
0.5376940104475103 282.52172409048507 417.2
0.5375591592384824 282.52172314258337 417.3
0.5374243080359011 282.521722194206 417.4
0.5372894568397695 282.5217212453526 417.5
0.537154605650091 282.52172029602275 417.6
0.537019754466869 282.5217193462162 417.7
0.5368849032901064 282.5217183959325 417.8
0.5367500521198066 282.52171744517136 417.9
0.5366152009559728 282.5217164939324 418.0
0.5364803497986085 282.5217155422152 418.1
0.5363454986477166 282.5217145900195 418.2
0.5362106475033005 282.5217136373449 418.3
0.5360757963653636 282.52171268419096 418.4
0.5359409452339089 282.5217117305574 418.5
0.5358060941089398 282.52171077644385 418.6
0.5356712429904595 282.5217098218499 418.7
0.5355363918784714 282.52170886677527 418.8
0.5354015407729786 282.52170791121955 418.9
0.5352666896739846 282.52170695518237 419.0
0.5351318385814924 282.5217059986634 419.1
0.5349969874955055 282.5217050416622 419.2
0.534862136416027 282.52170408417845 419.3
0.5347272853430604 282.52170312621183 419.4
0.5345924342766085 282.52170216776193 419.5
0.5344575832166754 282.5217012088284 419.6
0.5343227321632638 282.52170024941086 419.7
0.5341878811163769 282.52169928950894 419.8
0.5340530300760185 282.52169832912233 419.9
0.5339181790421914 282.52169736825056 420.0
0.533783328014899 282.52169640689334 420.1
0.5336484769941452 282.5216954450503 420.2
0.5335136259799323 282.521694482721 420.3
0.5333787749722644 282.5216935199051 420.4
0.5332439239711444 282.5216925566023 420.5
0.5331090729765758 282.5216915928122 420.6
0.5329742219885618 282.5216906285344 420.7
0.5328393710071058 282.5216896637685 420.8
0.5327045200322111 282.5216886985142 420.9
0.5325696690638811 282.5216877327711 421.0
0.532434818102119 282.52168676653883 421.1
0.532299967146928 282.521685799817 421.2
0.5321651161983117 282.5216848326053 421.3
0.5320302652562735 282.52168386490325 421.4
0.5318954143208163 282.52168289671056 421.5
0.5317605633919438 282.52168192802685 421.6
0.5316257124696593 282.52168095885173 421.7
0.5314908615539659 282.52167998918486 421.8
0.5313560106448673 282.5216790190258 421.9
0.5312211597423665 282.5216780483742 422.0
0.5310863088464672 282.5216770772297 422.1
0.5309514579571726 282.52167610559195 422.2
0.5308166070744859 282.5216751334605 422.3
0.5306817561984105 282.52167416083506 422.4
0.5305469053289501 282.5216731877152 422.5
0.5304120544661074 282.52167221410053 422.6
0.5302772036098866 282.5216712399907 422.7
0.5301423527602903 282.52167026538535 422.8
0.5300075019173224 282.5216692902841 422.9
0.529872651080986 282.5216683146865 423.0
0.5297378002512846 282.52166733859224 423.1
0.5296029494282216 282.52166636200093 423.2
0.5294680986118002 282.5216653849122 423.3
0.5293332478020241 282.5216644073256 423.4
0.5291983969988961 282.52166342924085 423.5
0.5290635462024202 282.5216624506575 423.6
0.5289286954125998 282.5216614715752 423.7
0.5287938446294377 282.52166049199354 423.8
0.5286589938529377 282.52165951191216 423.9
0.5285241430831031 282.5216585313307 424.0
0.5283892923199375 282.5216575502487 424.1
0.5282544415634441 282.52165656866583 424.2
0.5281195908136262 282.52165558658174 424.3
0.5279847400704878 282.521654603996 424.4
0.5278498893340314 282.52165362090824 424.5
0.5277150386042612 282.5216526373181 424.6
0.5275801878811803 282.52165165322515 424.7
0.5274453371647921 282.521650668629 424.8
0.5273104864551 282.5216496835293 424.9
0.5271756357521074 282.5216486979256 425.0
0.5270407850558178 282.52164771181765 425.1
0.5269059343662349 282.5216467252049 425.2
0.5267710836833616 282.52164573808705 425.3
0.5266362330072016 282.5216447504637 425.4
0.5265013823377586 282.52164376233446 425.5
0.5263665316750354 282.52164277369894 425.6
0.5262316810190362 282.5216417845568 425.7
0.526096830369764 282.52164079490757 425.8
0.5259619797272221 282.52163980475086 425.9
0.5258271290914143 282.5216388140863 426.0
